Class,DEM,NDVI,NDWI,SAVI,VALUE,blue,green,.geo
Rice,5,0.466307756,-0.29851816,0.309984984,1,0.065349894,0.099397149,"{""type"":""Point"",""coordinates"":[106.0506219900612,21.025334791256387]}"
Rice,6,0.42070841,-0.29278964,0.275303054,1,0.062774277,0.101551672,"{""type"":""Point"",""coordinates"":[106.05091183162965,21.025334791256387]}"
Rice,9,0.433631886,-0.310975905,0.287740432,1,0.060598741,0.103554713,"{""type"":""Point"",""coordinates"":[106.05004230692424,21.02506724519318]}"
Rice,8,0.434841258,-0.310520326,0.287938274,1,0.062255618,0.102368216,"{""type"":""Point"",""coordinates"":[106.05033214849271,21.02506724519318]}"
Rice,8,0.459770013,-0.313928432,0.308100698,1,0.064635277,0.102200417,"{""type"":""Point"",""coordinates"":[106.05061753096012,21.025062786092125]}"
Rice,7,0.450253561,-0.307373767,0.295577861,1,0.063282683,0.102115802,"{""type"":""Point"",""coordinates"":[106.05004230692424,21.02479524002892]}"
Rice,8,0.45617279,-0.341273017,0.299050531,1,0.063088255,0.09637484,"{""type"":""Point"",""coordinates"":[106.05032768939166,21.02479524002892]}"
Rice,10,0.457661423,-0.337951536,0.302726082,1,0.0649009,0.096568467,"{""type"":""Point"",""coordinates"":[106.05061753096012,21.02479524002892]}"
Rice,4,0.566169183,-0.305845699,0.369710126,1,0.058320377,0.111634528,"{""type"":""Point"",""coordinates"":[106.15274878148827,21.01762946463603]}"
Rice,4,0.58442856,-0.268595318,0.376763143,1,0.054673253,0.107558204,"{""type"":""Point"",""coordinates"":[106.15303862305674,21.01762500553498]}"
Rice,2,0.479625835,-0.289410311,0.313557659,1,0.067740044,0.110309652,"{""type"":""Point"",""coordinates"":[106.15274878148827,21.01735745947177]}"
Rice,4,0.517038487,-0.272783941,0.351101894,1,0.069099479,0.115395096,"{""type"":""Point"",""coordinates"":[106.15245893991978,21.017085454307512]}"
Rice,3,0.44561733,-0.337920145,0.287636525,1,0.068697266,0.103743426,"{""type"":""Point"",""coordinates"":[106.15274878148827,21.017085454307512]}"
Rice,4,0.46979917,-0.319637002,0.306612726,1,0.066707642,0.108674705,"{""type"":""Point"",""coordinates"":[106.15274432238722,21.01681344914325]}"
Rice,4,0.364993926,-0.398228359,0.247732033,1,0.073392526,0.109041124,"{""type"":""Point"",""coordinates"":[106.31132779225197,20.997237995518624]}"
Rice,4,0.40096968,-0.398206135,0.275626662,1,0.072127409,0.108750116,"{""type"":""Point"",""coordinates"":[106.31161317471937,20.99723353641757]}"
Rice,3,0.437931971,-0.418347886,0.284636389,1,0.063651531,0.09714106,"{""type"":""Point"",""coordinates"":[106.31103349158244,20.99696599035436]}"
Rice,3,0.325814266,-0.365611775,0.229056879,1,0.080357028,0.119672487,"{""type"":""Point"",""coordinates"":[106.3113233331509,20.99696599035436]}"
Rice,3,0.337938649,-0.348375053,0.237323412,1,0.080796587,0.120649582,"{""type"":""Point"",""coordinates"":[106.31161317471937,20.996961531253305]}"
Rice,2,0.358688639,-0.347968507,0.258382479,1,0.083863788,0.124013071,"{""type"":""Point"",""coordinates"":[106.31132333315091,20.996693985190106]}"
Rice,2,0.352498352,-0.338439016,0.245412157,1,0.083621564,0.12376549,"{""type"":""Point"",""coordinates"":[106.31160871561833,20.996693985190102]}"
Rice,0,0.605805989,-0.409766411,0.367514546,1,0.044210871,0.075973789,"{""type"":""Point"",""coordinates"":[106.18408288459084,20.96428969783471]}"
Rice,2,0.613819006,-0.408986572,0.395143845,1,0.047689731,0.078494468,"{""type"":""Point"",""coordinates"":[106.18436826705825,20.96428969783471]}"
Rice,4,0.521280849,-0.288022461,0.304232583,1,0.047698824,0.083664434,"{""type"":""Point"",""coordinates"":[106.18465810862672,20.964285238733655]}"
Rice,5,0.631951569,-0.363261505,0.403496352,1,0.045655024,0.078555007,"{""type"":""Point"",""coordinates"":[106.18436826705825,20.964017692670453]}"
Rice,4,0.493114288,-0.318052253,0.306905815,1,0.055255607,0.0886715,"{""type"":""Point"",""coordinates"":[106.18465810862672,20.964017692670456]}"
Rice,3,0.490039914,-0.312170434,0.305200056,1,0.05596326,0.090344661,"{""type"":""Point"",""coordinates"":[106.18494349109413,20.964013233569403]}"
Rice,1,0.480777551,-0.307040089,0.299577508,1,0.058075278,0.091699503,"{""type"":""Point"",""coordinates"":[106.18523333266262,20.964013233569403]}"
Rice,1,0.335044819,-0.364704017,0.213751399,1,0.072174866,0.105462086,"{""type"":""Point"",""coordinates"":[106.07008150705842,20.96098104485306]}"
Rice,4,0.365208006,-0.414844895,0.23619791,1,0.075636059,0.103345037,"{""type"":""Point"",""coordinates"":[106.07036688952586,20.96070458058774]}"
Rice,4,0.404995337,-0.43314466,0.276100573,1,0.075227045,0.108638482,"{""type"":""Point"",""coordinates"":[106.07065673109432,20.96070458058774]}"
Rice,3,0.484704412,-0.264239419,0.274263581,1,0.060740786,0.095112313,"{""type"":""Point"",""coordinates"":[106.64955506625687,20.998361688984087]}"
Rice,3,0.51959164,-0.281220522,0.304009698,1,0.060258551,0.094534105,"{""type"":""Point"",""coordinates"":[106.64984490782538,20.998357229883037]}"
Rice,3,0.480651819,-0.321300379,0.276909769,1,0.059181033,0.094526712,"{""type"":""Point"",""coordinates"":[106.64955506625687,20.99808968381983]}"
Rice,3,0.52139729,-0.346567692,0.310615167,1,0.060258764,0.094729737,"{""type"":""Point"",""coordinates"":[106.6498404487243,20.998085224718775]}"
Rice,3,0.477669156,-0.361121547,0.284380444,1,0.05986372,0.095015278,"{""type"":""Point"",""coordinates"":[106.64955060715583,20.997817678655572]}"
Rice,2,0.513826424,-0.363314466,0.316954925,1,0.060063944,0.095999621,"{""type"":""Point"",""coordinates"":[106.6498404487243,20.997817678655572]}"
Rice,3,0.566763394,-0.397283775,0.352659374,1,0.049271325,0.080870964,"{""type"":""Point"",""coordinates"":[106.64209499019447,20.975669323723103]}"
Rice,8,0.49781091,-0.333333211,0.330169771,1,0.065984236,0.103041523,"{""type"":""Point"",""coordinates"":[105.62195076938922,20.961578564394213]}"
Rice,8,0.459359559,-0.363696341,0.299312342,1,0.068679396,0.103663518,"{""type"":""Point"",""coordinates"":[105.62166092782074,20.961306559229957]}"
Rice,8,0.533408026,-0.334266129,0.362757634,1,0.066346973,0.102009357,"{""type"":""Point"",""coordinates"":[105.62195076938922,20.961306559229957]}"
Rice,10,0.563467369,-0.35528744,0.383675926,1,0.060120645,0.094238694,"{""type"":""Point"",""coordinates"":[105.62166092782076,20.9610345540657]}"
Rice,8,0.629592638,-0.392992026,0.387291443,1,0.041542056,0.070866067,"{""type"":""Point"",""coordinates"":[105.69898619918857,20.958568671183137]}"
Rice,11,0.620338292,-0.381362206,0.382689175,1,0.041971545,0.070212381,"{""type"":""Point"",""coordinates"":[105.69869635762008,20.958296666018878]}"
Rice,8,0.620339126,-0.381360734,0.382692671,1,0.041972183,0.070213415,"{""type"":""Point"",""coordinates"":[105.69898174008749,20.958296666018878]}"
Rice,6,0.609305873,-0.347479638,0.366514825,1,0.041155832,0.072357622,"{""type"":""Point"",""coordinates"":[105.69927158165596,20.958296666018878]}"
Rice,9,0.60148745,-0.376514952,0.366717216,1,0.052343174,0.088433988,"{""type"":""Point"",""coordinates"":[105.69956142322445,20.958292206917832]}"
Rice,8,0.623214063,-0.401732727,0.385145201,1,0.041214897,0.076123426,"{""type"":""Point"",""coordinates"":[105.69898174008749,20.95802466085462]}"
Rice,6,0.60933711,-0.378055122,0.375604238,1,0.044708282,0.081179339,"{""type"":""Point"",""coordinates"":[105.69927158165596,20.958024660854623]}"
Rice,5,0.39159206,-0.262815368,0.228888227,1,0.063850764,0.098553624,"{""type"":""Point"",""coordinates"":[105.79162848267494,20.906932280984243]}"
Rice,2,0.307837594,-0.246375869,0.177145192,1,0.068393761,0.102143382,"{""type"":""Point"",""coordinates"":[105.79191832424344,20.906932280984243]}"
Rice,-1,0.315291822,-0.269185458,0.181358144,1,0.068081347,0.101208483,"{""type"":""Point"",""coordinates"":[105.79220816581189,20.906932280984243]}"
Rice,2,0.310916709,-0.226777145,0.180458251,1,0.070638031,0.104950832,"{""type"":""Point"",""coordinates"":[105.79162848267494,20.906664734921026]}"
Rice,2,0.289082894,-0.186061096,0.167927374,1,0.072205225,0.105524217,"{""type"":""Point"",""coordinates"":[105.79191832424343,20.906660275819977]}"
Rice,-1,0.29564537,-0.220563516,0.169494267,1,0.069125763,0.101936932,"{""type"":""Point"",""coordinates"":[105.79220370671084,20.906660275819977]}"
Rice,-4,0.310760988,-0.259716288,0.178398407,1,0.068708946,0.101314071,"{""type"":""Point"",""coordinates"":[105.79249354827931,20.906660275819977]}"
Rice,3,0.273659707,-0.246630468,0.159350008,1,0.073540285,0.107915579,"{""type"":""Point"",""coordinates"":[105.79162848267494,20.90639272975677]}"
Rice,4,0.262165404,-0.139991864,0.153733901,1,0.075317108,0.109373157,"{""type"":""Point"",""coordinates"":[105.79191386514235,20.90639272975677]}"
Rice,3,0.268320619,-0.15660724,0.157101101,1,0.072780685,0.107294166,"{""type"":""Point"",""coordinates"":[105.79220370671084,20.906388270655714]}"
Rice,-1,0.316774946,-0.261390857,0.184664812,1,0.070745366,0.103342759,"{""type"":""Point"",""coordinates"":[105.79249354827931,20.906388270655714]}"
Rice,10,0.688700028,-0.354693122,0.410203991,1,0.030869885,0.073162135,"{""type"":""Point"",""coordinates"":[105.71623400206329,20.883954533255828]}"
Rice,9,0.681425259,-0.33236603,0.398074627,1,0.034184172,0.07242651,"{""type"":""Point"",""coordinates"":[105.7165193845307,20.883954533255828]}"
Rice,5,0.694176581,-0.361839271,0.398913572,1,0.035344649,0.070259763,"{""type"":""Point"",""coordinates"":[105.71680922609917,20.883954533255825]}"
Rice,7,0.692652734,-0.367380665,0.397009315,1,0.034437625,0.068293713,"{""type"":""Point"",""coordinates"":[105.71709906766763,20.883950074154782]}"
Rice,8,0.666322212,-0.374122075,0.372662374,1,0.033681788,0.068496457,"{""type"":""Point"",""coordinates"":[105.71738445013507,20.88395007415478]}"
Rice,7,0.688628347,-0.403608109,0.409754749,1,0.030283889,0.069147212,"{""type"":""Point"",""coordinates"":[105.71622954296222,20.883686987192625]}"
Rice,7,0.679941177,-0.384078947,0.394958999,1,0.035037748,0.072578177,"{""type"":""Point"",""coordinates"":[105.71651938453071,20.883682528091573]}"
Rice,6,0.673802298,-0.343952491,0.376010193,1,0.036302833,0.074629526,"{""type"":""Point"",""coordinates"":[105.71680922609917,20.883682528091573]}"
Rice,9,0.651564754,-0.347884284,0.342424173,1,0.034681412,0.069958492,"{""type"":""Point"",""coordinates"":[105.71709460856661,20.883682528091573]}"
Rice,9,0.659703664,-0.341232293,0.362517729,1,0.036370236,0.073944225,"{""type"":""Point"",""coordinates"":[105.71738445013507,20.883678068990516]}"
Rice,7,0.664390944,-0.378952048,0.382958644,1,0.033695651,0.071164795,"{""type"":""Point"",""coordinates"":[105.71622954296222,20.88341498202837]}"
Rice,7,0.664421394,-0.376784551,0.378345486,1,0.038497001,0.073435876,"{""type"":""Point"",""coordinates"":[105.7165193845307,20.883410522927313]}"
Rice,8,0.651571742,-0.356690692,0.362195463,1,0.044111053,0.073337045,"{""type"":""Point"",""coordinates"":[105.71680476699812,20.88341052292731]}"
Rice,10,0.647125281,-0.370900864,0.358435304,1,0.03996519,0.067335946,"{""type"":""Point"",""coordinates"":[105.71709460856661,20.883410522927313]}"
Rice,9,0.6368257,-0.373814198,0.35307773,1,0.039284951,0.070010252,"{""type"":""Point"",""coordinates"":[105.71738445013509,20.883410522927313]}"
Rice,7,0.656843524,-0.382532289,0.369322564,1,0.036258918,0.067836377,"{""type"":""Point"",""coordinates"":[105.71622954296222,20.8831429768641]}"
Rice,9,0.65328943,-0.346255966,0.364277306,1,0.041778007,0.071166487,"{""type"":""Point"",""coordinates"":[105.71651492542965,20.883142976864104]}"
Rice,9,0.626051584,-0.387493686,0.344262846,1,0.047162938,0.069604858,"{""type"":""Point"",""coordinates"":[105.71680476699812,20.88313851776305]}"
Rice,11,0.628335768,-0.372935455,0.347485922,1,0.045289348,0.065167271,"{""type"":""Point"",""coordinates"":[105.71709460856661,20.88313851776305]}"
Rice,10,0.625001958,-0.391700094,0.345339741,1,0.040207426,0.064191979,"{""type"":""Point"",""coordinates"":[105.71737999103401,20.88313851776305]}"
Rice,7,0.666452848,-0.326075314,0.372092518,1,0.040157674,0.063045389,"{""type"":""Point"",""coordinates"":[105.71622508386119,20.882870971699845]}"
Rice,11,0.666453974,-0.326073707,0.372096141,1,0.040158245,0.063046326,"{""type"":""Point"",""coordinates"":[105.71651492542966,20.882870971699848]}"
Rice,9,0.639875095,-0.373484904,0.350325482,1,0.046822358,0.059870446,"{""type"":""Point"",""coordinates"":[105.71680476699812,20.882870971699845]}"
Rice,3,0.298159903,-0.072935521,0.19066393,1,0.083136326,0.125249378,"{""type"":""Point"",""coordinates"":[105.78477930345686,20.865765860058826]}"
Rice,2,0.348261061,-0.048162234,0.214624532,1,0.075815127,0.112869049,"{""type"":""Point"",""coordinates"":[105.78448946188838,20.86549385489457]}"
Rice,2,0.34063741,-0.051142948,0.211913815,1,0.077591406,0.117135595,"{""type"":""Point"",""coordinates"":[105.78477930345686,20.865493854894567]}"
Rice,3,0.281975373,-0.028228316,0.180340467,1,0.08771762,0.128847657,"{""type"":""Point"",""coordinates"":[105.78506914502532,20.865493854894567]}"
Rice,0,0.286385854,-0.006561984,0.178038069,1,0.081036824,0.120671447,"{""type"":""Point"",""coordinates"":[105.78448946188838,20.86522630883136]}"
Rice,1,0.30929286,-0.040198898,0.19241408,1,0.079889129,0.117864172,"{""type"":""Point"",""coordinates"":[105.78477930345686,20.86522184973031]}"
Rice,2,0.311826025,-0.020204416,0.193069743,1,0.079320744,0.116779973,"{""type"":""Point"",""coordinates"":[105.78506468592427,20.865221849730307]}"
Rice,3,0.301405167,-0.04769856,0.19286553,1,0.083185963,0.125624533,"{""type"":""Point"",""coordinates"":[105.78535452749276,20.86522184973031]}"
Rice,1,0.30432585,-0.007406341,0.189734391,1,0.08114256,0.120569301,"{""type"":""Point"",""coordinates"":[105.78477484435581,20.864954303667098]}"
Rice,2,0.295546206,0.014613047,0.190798516,1,0.087101695,0.126923852,"{""type"":""Point"",""coordinates"":[105.78506468592427,20.864949844566045]}"
Rice,3,0.309750422,-0.017067121,0.196196473,1,0.080627526,0.12011099,"{""type"":""Point"",""coordinates"":[105.78535452749276,20.864949844566045]}"
Rice,3,0.475359865,-0.252967044,0.283971163,1,0.056533318,0.093724517,"{""type"":""Point"",""coordinates"":[105.78563990996017,20.864949844566045]}"
Rice,2,0.346353573,-0.037104045,0.216297668,1,0.077911395,0.11501213,"{""type"":""Point"",""coordinates"":[105.78506468592427,20.86467783940179]}"
Rice,3,0.298450586,0.002546157,0.189683596,1,0.084382348,0.124421842,"{""type"":""Point"",""coordinates"":[105.7853500683917,20.864677839401786]}"
Rice,2,0.446580329,-0.213219039,0.262745978,1,0.059110835,0.096576118,"{""type"":""Point"",""coordinates"":[105.78563990996017,20.86467783940179]}"
Rice,3,0.458821042,-0.25855266,0.265471266,1,0.05611201,0.091522778,"{""type"":""Point"",""coordinates"":[105.7853500683917,20.86440583423753]}"
Rice,6,0.720977418,-0.238136942,0.466591262,1,0.046386369,0.077442436,"{""type"":""Point"",""coordinates"":[105.87388106070681,20.814374720417863]}"
Rice,11,0.720979076,-0.238136426,0.466596281,1,0.046386948,0.077443366,"{""type"":""Point"",""coordinates"":[105.8741709022753,20.814374720417863]}"
Rice,2,0.724090761,-0.29705642,0.485339879,1,0.043863906,0.07922387,"{""type"":""Point"",""coordinates"":[105.87503596787964,20.81437026131681]}"
Rice,4,0.662990859,-0.248901201,0.424310574,1,0.047327434,0.081106149,"{""type"":""Point"",""coordinates"":[105.87532135034706,20.81437026131681]}"
Rice,9,0.715712617,-0.257963068,0.467844799,1,0.046176626,0.076930529,"{""type"":""Point"",""coordinates"":[105.8738810607068,20.814107174354657]}"
Rice,13,0.715713602,-0.257962528,0.467848715,1,0.046177203,0.076931456,"{""type"":""Point"",""coordinates"":[105.8741709022753,20.8141027152536]}"
Rice,7,0.717440393,-0.285164302,0.473073585,1,0.041560521,0.076933312,"{""type"":""Point"",""coordinates"":[105.87445628474269,20.8141027152536]}"
Rice,7,0.721504083,-0.264357542,0.474606337,1,0.043660083,0.077655431,"{""type"":""Point"",""coordinates"":[105.87474612631118,20.8141027152536]}"
Rice,6,0.71674734,-0.310215977,0.469993825,1,0.046067745,0.077656362,"{""type"":""Point"",""coordinates"":[105.87503150877859,20.814098256152548]}"
Rice,8,0.6587651,-0.235705424,0.422303513,1,0.050580704,0.081210925,"{""type"":""Point"",""coordinates"":[105.87532135034706,20.814098256152544]}"
Rice,10,0.728514401,-0.298918564,0.481954272,1,0.044077832,0.077139824,"{""type"":""Point"",""coordinates"":[105.87388106070681,20.813835169190398]}"
Rice,13,0.728516021,-0.298918134,0.481959358,1,0.044078383,0.077140754,"{""type"":""Point"",""coordinates"":[105.87416644317422,20.813830710089338]}"
Rice,8,0.719087662,-0.303766112,0.471727021,1,0.042715119,0.076306381,"{""type"":""Point"",""coordinates"":[105.87445628474269,20.81383071008934]}"
Rice,8,0.728988225,-0.265886999,0.483785559,1,0.04428994,0.078282776,"{""type"":""Point"",""coordinates"":[105.87474166721013,20.81383071008934]}"
Rice,8,0.727637008,-0.281768983,0.469974089,1,0.046914337,0.076611433,"{""type"":""Point"",""coordinates"":[105.8750315087786,20.813826250988285]}"
Rice,10,0.696752195,-0.269565565,0.452972492,1,0.049741352,0.080165994,"{""type"":""Point"",""coordinates"":[105.87532135034706,20.813826250988285]}"
Rice,11,0.71242508,-0.310530017,0.46709139,1,0.042925161,0.075888505,"{""type"":""Point"",""coordinates"":[105.87445182564164,20.813558704925082]}"
Rice,11,0.717220089,-0.267381662,0.476160202,1,0.04638914,0.079966124,"{""type"":""Point"",""coordinates"":[105.87474166721013,20.813558704925082]}"
Rice,10,0.708463692,-0.275845773,0.46236866,1,0.049748251,0.078179446,"{""type"":""Point"",""coordinates"":[105.87503150877859,20.813558704925082]}"
Rice,11,0.694281116,-0.284251261,0.450199954,1,0.051210673,0.079016537,"{""type"":""Point"",""coordinates"":[105.87531689124602,20.813554245824033]}"
Rice,8,0.434481164,-0.271483523,0.260449518,1,0.065986242,0.099353191,"{""type"":""Point"",""coordinates"":[105.75559448706204,20.795691087003924]}"
Rice,6,0.435770368,-0.265382828,0.258194099,1,0.065967455,0.098780375,"{""type"":""Point"",""coordinates"":[105.75530464549358,20.79542354094072]}"
Rice,7,0.435772152,-0.26538204,0.258197084,1,0.065968296,0.098781606,"{""type"":""Point"",""coordinates"":[105.75559002796099,20.79542354094072]}"
Rice,10,0.353777412,-0.178809738,0.202900532,1,0.064063884,0.095820351,"{""type"":""Point"",""coordinates"":[105.75587986952947,20.795419081839665]}"
